-6.700000000000000400e-02,3.026997600000000052e-02,3.676998699999999703e-02,-2.385460600000000042e-02,6.686751000000000500e-02,-4.301290399999999764e-02,-5.565485500000000307e-02,3.881334300000000015e-02,1.684151099999999998e-02,-3.757512999999999825e-02,1.771895799999999993e-02,1.985617300000000127e-02,-5.741007999999999702e-03,4.480144999999999961e-02,-3.906044300000000025e-02,-5.493831999999999882e-02,1.129103979999999952e-01,-5.797207800000000327e-02,-3.361783599999999816e-02,-2.589452700000000052e-02,5.951236299999999868e-02,5.573220300000000099e-02,4.426454800000000078e-02,-9.999675099999999484e-02,3.132642399999999855e-02,6.270891900000000185e-02,-9.403534299999999346e-02,3.175297700000000167e-02,4.902449300000000232e-02,-8.077747000000000399e-02
-4.510000000000000120e-02,7.957042599999999966e-02,-3.443708100000000133e-02,-2.762016499999999861e-02,5.289493499999999709e-02,-2.527476999999999849e-02,-1.139065700000000021e-02,7.175320300000000151e-02,-6.036254700000000251e-02,-4.003836000000000200e-02,5.327952200000000277e-02,-1.324116099999999956e-02,-2.366273999999999808e-03,2.497627300000000022e-02,-2.260999899999999868e-02,-6.583335599999999566e-02,-1.267496100000000021e-02,7.850831699999999413e-02,-8.481544800000000162e-02,-6.954250900000000235e-02,1.543579569999999901e-01,4.564549500000000121e-02,4.747551900000000075e-02,-9.312101400000000195e-02,3.745752299999999951e-02,6.161447999999999925e-02,-9.907200300000000570e-02,5.011645000000000336e-03,3.549892000000000325e-02,-4.051056499999999838e-02
-4.109999999999999765e-02,9.330023599999999473e-02,-5.224068099999999715e-02,-2.209037399999999943e-02,4.685536800000000140e-02,-2.476499399999999851e-02,-5.005014800000000263e-02,1.810685500000000156e-02,3.194329299999999761e-02,-2.338029399999999938e-02,4.643017399999999767e-02,-2.304987999999999829e-02,-1.900440999999999893e-03,7.608265999999999640e-02,-7.418221899999999369e-02,-4.441916099999999867e-02,1.433956299999999962e-02,3.007959799999999906e-02,-2.309390100000000001e-02,5.244890000000000533e-04,2.256941200000000050e-02,4.342263300000000215e-02,3.795048000000000171e-02,-8.137311299999999692e-02,2.406078999999999857e-02,7.593920999999999311e-02,-1.000000000000000056e-01,1.699682000000000102e-03,7.286597200000000107e-02,-7.456565299999999563e-02
-4.479999999999999954e-02,8.216475199999999368e-02,-3.733508700000000291e-02,-3.197395000000000011e-03,-9.764824000000000073e-03,1.296221999999999999e-02,-2.799585699999999899e-02,3.925979799999999853e-02,-1.126394200000000075e-02,-1.120445299999999964e-02,3.402944499999999844e-02,-2.282499199999999881e-02,-2.108032599999999993e-02,-2.151304299999999906e-02,4.259336899999999898e-02,-2.212127200000000085e-02,7.280618699999999444e-02,-5.068491499999999705e-02,-7.459358500000000392e-02,1.106534500000000004e-01,-3.605986500000000344e-02,4.261855700000000136e-02,5.738033099999999970e-02,-9.999888699999999464e-02,4.085281100000000276e-02,5.914718900000000279e-02,-1.000000000000000056e-01,3.231237999999999992e-03,3.916950400000000082e-02,-4.240074099999999874e-02
-4.560000000000000164e-02,4.386215799999999831e-02,1.779626000000000081e-03,-2.172840100000000135e-02,-8.662085999999999397e-03,3.039048700000000075e-02,-7.347432499999999311e-02,6.128588699999999723e-02,1.218843799999999936e-02,-3.438975100000000312e-02,2.237966799999999840e-02,1.201008299999999952e-02,-1.855001200000000114e-02,6.606501600000000418e-02,-4.751500399999999957e-02,-5.686573999999999796e-03,5.674134299999999964e-02,-5.105476999999999932e-02,-8.076537699999999931e-02,1.881778699999999901e-02,6.194758999999999682e-02,4.856250399999999939e-02,5.054646899999999665e-02,-9.910897300000000298e-02,3.382086299999999962e-02,6.110785299999999670e-02,-9.492871599999999632e-02,3.392486399999999902e-02,4.715576700000000121e-02,-8.108063100000000023e-02
-4.469999999999999668e-02,8.408152500000000418e-02,-3.940326499999999982e-02,2.354998100000000108e-02,7.645001899999999406e-02,-1.000000000000000056e-01,-4.775361300000000031e-02,9.325605900000000226e-02,-4.550244600000000195e-02,-1.626509199999999836e-02,1.717028199999999852e-02,-9.051890000000000370e-04,-3.451192000000000062e-03,1.021039559999999957e-01,-9.865276400000000390e-02,-3.042497900000000130e-02,3.001779599999999937e-02,4.071829999999999807e-04,-3.716495100000000162e-02,-5.236272299999999991e-02,8.952767400000000153e-02,4.601908899999999913e-02,5.398091099999999948e-02,-1.000000000000000056e-01,5.063250000000000042e-03,4.877495300000000283e-02,-5.383820400000000062e-02,5.529899999999999920e-03,9.447010000000000129e-02,-1.000000000000000056e-01
-4.469999999999999668e-02,8.147453899999999860e-02,-3.674191999999999736e-02,-2.104441799999999876e-02,4.467421099999999839e-02,-2.362979299999999963e-02,-5.999943800000000216e-02,3.557084800000000213e-02,2.442859099999999950e-02,-1.416300000000000111e-04,6.199865599999999921e-02,-6.185702600000000245e-02,-2.462741999999999969e-03,1.135937949999999974e-01,-1.111310529999999935e-01,-3.092629699999999843e-02,6.656154999999999711e-02,-3.563525299999999868e-02,-3.359900899999999913e-02,-5.785713499999999704e-02,9.145614500000000258e-02,3.583953399999999928e-02,6.324238999999999555e-02,-9.908192500000000125e-02,4.215305200000000335e-02,5.784623299999999690e-02,-9.999928499999999332e-02,9.241887000000000713e-03,7.473245200000000477e-02,-8.397433899999999507e-02
-4.839999999999999858e-02,4.589009100000000091e-02,2.493716999999999896e-03,4.689615999999999750e-03,9.531038399999999799e-02,-1.000000000000000056e-01,-3.507719100000000062e-02,2.205234699999999992e-02,1.302484299999999949e-02,-4.097106100000000306e-02,8.045532800000000651e-02,-3.948426700000000344e-02,-8.639195000000000554e-03,2.508406800000000103e-02,-1.644487299999999874e-02,-2.730525799999999892e-02,7.420113300000000245e-02,-4.689587499999999659e-02,-7.278583199999999476e-02,-1.977843999999999870e-03,7.476367600000000113e-02,2.238226100000000052e-02,5.074219800000000224e-02,-7.312445900000000276e-02,2.282528299999999830e-02,4.364609900000000070e-02,-6.647138199999999553e-02,3.458031000000000299e-02,2.742111399999999991e-02,-6.200142399999999943e-02
-4.599999999999999922e-02,4.402999800000000075e-02,1.996355999999999912e-03,-5.551623999999999795e-03,2.139002300000000106e-02,-1.583839899999999953e-02,-4.481532299999999719e-02,2.756065400000000040e-02,1.725466800000000078e-02,-7.008869000000000037e-03,2.035887299999999955e-02,-1.335000400000000038e-02,-3.213581499999999813e-02,3.409965499999999955e-02,-1.963839000000000209e-03,-3.413444300000000042e-02,6.179682400000000020e-02,-2.766238199999999925e-02,-5.230789200000000166e-02,-8.637313400000000418e-02,1.386810260000000128e-01,4.092359400000000064e-02,5.907603399999999949e-02,-9.999962799999999319e-02,7.730164999999999779e-03,2.636200899999999875e-02,-3.409217400000000286e-02,3.167424399999999723e-02,6.832575600000000138e-02,-1.000000000000000056e-01
-4.560000000000000164e-02,5.689880600000000316e-02,-1.132980599999999956e-02,-3.113950600000000082e-02,7.149223600000000067e-02,-4.035272899999999691e-02,-7.235964000000000111e-03,7.374476200000000536e-02,-6.650879699999999450e-02,-3.290402999999999904e-03,6.024583399999999811e-02,-5.695543100000000081e-02,1.673569700000000077e-02,1.140189110000000006e-01,-1.307546079999999944e-01,-2.021166500000000019e-02,3.963020899999999958e-02,-1.941854399999999939e-02,-7.084631199999999462e-02,-1.662221900000000058e-02,8.746853000000000267e-02,3.655620200000000292e-02,6.344379799999999570e-02,-1.000000000000000056e-01,3.409529199999999927e-02,6.590470800000000628e-02,-1.000000000000000056e-01,2.263861299999999840e-02,5.838743099999999658e-02,-8.102604400000000540e-02
-4.549999999999999878e-02,5.574580400000000296e-02,-1.020329199999999922e-02,-3.715389499999999928e-02,2.084736300000000070e-02,1.630653199999999858e-02,-4.276751999999999984e-03,4.443808199999999681e-02,-4.016133000000000203e-02,-2.952027200000000018e-02,8.341229000000000005e-02,-5.389201799999999987e-02,-3.842829799999999962e-02,8.145190700000000394e-02,-4.302360999999999686e-02,-3.318298399999999870e-02,6.080641000000000344e-03,2.710234200000000149e-02,-9.419482999999999329e-02,7.760834999999999782e-03,8.643399499999999958e-02,-8.166233800000000098e-02,-6.944687200000000671e-02,1.511092109999999933e-01,-1.057184000000000075e-03,2.295654499999999834e-02,-2.189936099999999913e-02,1.937204799999999935e-02,8.062795200000000273e-02,-1.000000000000000056e-01
-6.550000000000000266e-02,4.659290700000000285e-02,1.892374399999999929e-02,2.238287400000000052e-02,7.761664999999999537e-02,-9.999952400000000630e-02,2.067119999999999982e-03,5.133316400000000057e-02,-5.340028399999999925e-02,-8.651066000000000658e-03,5.416086299999999659e-02,-4.550979799999999714e-02,3.248530999999999815e-03,6.113679999999999809e-02,-6.438533100000000398e-02,-1.694877000000000015e-03,5.853400300000000112e-02,-5.683912599999999676e-02,-5.270403900000000114e-02,7.772274199999999744e-02,-2.501870299999999978e-02,-5.545129099999999978e-02,-6.961503800000000408e-02,1.250663290000000039e-01,3.973123499999999669e-02,6.026876500000000192e-02,-1.000000000000000056e-01,3.445301499999999656e-02,4.672491799999999723e-02,-8.117793199999999432e-02
-2.270000000000000143e-02,5.019198799999999988e-02,-2.745567700000000125e-02,-1.073619900000000009e-02,7.287175299999999745e-02,-6.213555500000000203e-02,-2.651729599999999923e-02,8.500915700000000186e-02,-5.849186099999999916e-02,-8.490898999999999669e-03,9.955709199999999981e-02,-9.106619400000000308e-02,-3.146295400000000131e-02,1.993679999999999845e-03,2.946927400000000016e-02,-4.552679600000000132e-02,-8.766143000000000546e-03,5.429293899999999840e-02,-5.154806900000000192e-02,1.408863979999999960e-01,-8.933832999999999358e-02,2.557066399999999989e-02,3.778680499999999970e-02,-6.335746899999999959e-02,7.232831000000000329e-03,4.415668500000000107e-02,-5.138951600000000314e-02,3.879074500000000147e-02,5.504843000000000236e-02,-9.383917399999999742e-02
-4.730000000000000177e-02,2.376447300000000123e-02,2.357967199999999944e-02,-5.741666999999999778e-03,2.893882999999999872e-02,-2.319716399999999928e-02,-3.185321199999999880e-02,2.216570099999999946e-02,9.687509999999999871e-03,-3.962368299999999982e-02,5.321270100000000114e-02,-1.358901900000000079e-02,-3.112231299999999867e-02,-3.443316000000000085e-03,3.456562900000000049e-02,-3.826928300000000116e-02,6.616044299999999934e-02,-2.789116000000000165e-02,-8.369776499999999342e-02,-1.175898150000000003e-01,2.012875789999999943e-01,4.688893799999999806e-02,5.276069900000000118e-02,-9.964963699999999924e-02,1.020679099999999978e-02,4.914061799999999702e-02,-5.934740899999999680e-02,1.269457499999999961e-02,6.860186499999999798e-02,-8.129644099999999707e-02
-2.960000000000000131e-02,2.845591000000000179e-03,2.672345400000000065e-02,-2.410028599999999854e-02,3.844707800000000258e-02,-1.434679099999999936e-02,-1.653795599999999949e-02,2.250376000000000112e-03,1.428758100000000059e-02,-4.384713999999999626e-03,2.813005799999999945e-02,-2.374534400000000156e-02,1.637426100000000107e-02,6.025598299999999907e-02,-7.663024400000000014e-02,-1.889364300000000163e-02,3.245788799999999724e-02,-1.356424500000000082e-02,-5.378315300000000021e-02,-3.964878699999999784e-02,9.343194000000000499e-02,4.451949000000000184e-02,5.530662299999999920e-02,-9.982611299999999410e-02,5.136073199999999922e-02,4.863926799999999939e-02,-1.000000000000000056e-01,6.632009000000000341e-03,7.482890200000000269e-02,-8.146090999999999749e-02
-4.499999999999999833e-02,7.350696099999999567e-02,-2.854593999999999882e-02,-6.782144199999999568e-02,-1.787736300000000028e-02,8.569880500000000290e-02,-4.810916500000000234e-02,3.319306400000000129e-02,1.491610099999999932e-02,-2.335577600000000170e-02,2.142247599999999932e-02,1.933299999999999992e-03,1.421178700000000003e-02,4.892033199999999693e-02,-6.313211800000000096e-02,-3.356246499999999966e-02,1.203859000000000040e-01,-8.682343500000000436e-02,-6.156762500000000082e-02,-3.068948000000000162e-02,9.225710500000000591e-02,4.266608000000000206e-02,5.733391999999999655e-02,-1.000000000000000056e-01,8.016373999999999722e-03,3.195180799999999821e-02,-3.996818099999999846e-02,3.407224999999999837e-03,7.473696900000000032e-02,-7.814419499999999963e-02
-1.490000000000000005e-02,4.855673800000000206e-02,-3.367232700000000190e-02,-3.681805300000000336e-02,6.285857999999999723e-02,-2.604052700000000081e-02,-9.350525000000000156e-03,4.708181699999999803e-02,-3.773129199999999961e-02,-5.496611000000000205e-03,4.853070200000000195e-02,-4.303409099999999654e-02,2.800208100000000158e-02,4.679331099999999716e-02,-7.479539200000000221e-02,3.909590000000000222e-04,2.679372600000000035e-02,-2.718468500000000010e-02,-4.712580999999999715e-02,3.557035299999999900e-02,1.155545699999999988e-02,3.408158399999999810e-02,6.589464000000000432e-02,-9.997622400000000242e-02,1.566167499999999990e-02,6.138347699999999879e-02,-7.704515200000000563e-02,-2.232723199999999894e-02,1.045501719999999968e-01,-8.222293899999999489e-02
-6.839999999999999726e-03,8.525647299999999928e-02,-7.841333100000000278e-02,-1.720976199999999998e-02,4.152510300000000071e-02,-2.431534100000000073e-02,-4.194362900000000310e-02,5.785009900000000205e-02,-1.590646999999999894e-02,-1.734968400000000063e-02,1.024107300000000054e-01,-8.506104600000000127e-02,-1.415222000000000051e-03,5.421917799999999982e-02,-5.280395499999999964e-02,-3.732050399999999740e-02,3.457739000000000038e-03,3.386276500000000300e-02,-3.825802799999999948e-02,-7.234593400000000063e-02,1.106039620000000001e-01,3.049512399999999845e-02,6.950487599999999322e-02,-1.000000000000000056e-01,3.924844899999999775e-02,6.075155100000000086e-02,-1.000000000000000056e-01,2.334518699999999988e-02,6.298533200000000498e-02,-8.633051899999999446e-02
-4.499999999999999833e-02,6.400798700000000230e-02,-1.898374200000000137e-02,-6.155120299999999878e-02,5.749401000000000338e-03,5.580180199999999757e-02,-1.445884499999999968e-02,4.759918400000000271e-02,-3.314033899999999783e-02,-2.011912399999999865e-02,3.382184399999999674e-02,-1.370272099999999930e-02,1.418129299999999933e-02,3.131374900000000183e-02,-4.549504199999999943e-02,-5.298709000000000058e-02,5.786003800000000252e-02,-4.872948999999999684e-03,-6.355953699999999928e-02,-1.139134900000000027e-02,7.495088499999999487e-02,5.174582800000000066e-02,4.825417199999999796e-02,-1.000000000000000056e-01,4.871023599999999704e-02,5.128976400000000158e-02,-1.000000000000000056e-01,2.296820800000000037e-02,5.804870399999999958e-02,-8.101691199999999649e-02
-4.250000000000000305e-02,3.034372100000000058e-02,1.217848799999999947e-02,-1.170765799999999926e-02,3.549566299999999675e-02,-2.378800500000000095e-02,-1.657869099999999957e-02,3.633851500000000179e-02,-1.975982500000000169e-02,-2.861175599999999861e-02,3.797395700000000263e-02,-9.362201000000000550e-03,-3.210052499999999781e-02,-8.668584000000000012e-03,4.076910899999999782e-02,-4.828720899999999761e-02,4.791013100000000163e-02,3.770779999999999835e-04,-2.883874000000000160e-02,1.372496900000000006e-02,1.511377099999999980e-02,4.535172900000000035e-02,5.464827099999999827e-02,-1.000000000000000056e-01,3.911359400000000153e-02,4.024492999999999820e-02,-7.935852399999999973e-02,1.064662599999999931e-02,7.070496599999999410e-02,-8.135159200000000035e-02
-4.449999999999999789e-02,9.207525199999999632e-02,-4.756286199999999742e-02,-5.118631999999999696e-03,2.181832800000000142e-02,-1.669969599999999998e-02,-4.999687600000000259e-02,5.943905000000000022e-02,-9.442173999999999359e-03,-1.202620400000000041e-02,5.945070899999999742e-02,-4.742450499999999874e-02,2.189065999999999929e-03,4.636953199999999803e-02,-4.855859700000000195e-02,-4.755488000000000076e-02,1.762996299999999850e-02,2.992491599999999932e-02,-1.881724699999999875e-02,-5.305435800000000285e-02,7.187160500000000507e-02,-7.071423300000000134e-02,-6.961772800000000372e-02,1.403319610000000051e-01,3.228027599999999664e-02,6.771972399999999503e-02,-1.000000000000000056e-01,2.409582099999999991e-02,6.467720999999999887e-02,-8.877303200000000172e-02
-3.670000000000000345e-02,5.943537599999999810e-02,-2.272088499999999969e-02,-2.260664800000000002e-02,1.040626000000000051e-02,1.220038799999999951e-02,-2.294944599999999835e-02,6.079591000000000162e-02,-3.784646400000000327e-02,-3.707189300000000159e-02,2.000077199999999999e-02,1.707112100000000160e-02,-3.037148799999999857e-02,4.972279100000000229e-02,-1.935130300000000025e-02,-3.537339000000000021e-03,-2.782019599999999843e-02,3.135753499999999888e-02,-6.293588999999999434e-02,6.221815700000000310e-02,7.177330000000000211e-04,4.728786399999999890e-02,5.271213599999999971e-02,-1.000000000000000056e-01,1.370715699999999933e-02,6.714445400000000619e-02,-8.085161000000000431e-02,2.748202799999999862e-02,5.356398700000000040e-02,-8.104601399999999956e-02
-4.460000000000000075e-02,8.765165399999999551e-02,-4.305269700000000088e-02,-1.030731099999999956e-02,-2.131111000000000203e-03,1.243842099999999985e-02,-6.387249400000000188e-02,3.202232700000000321e-02,3.185016699999999867e-02,-4.458214700000000252e-02,6.017435599999999829e-02,-1.559220899999999924e-02,-2.219538000000000066e-03,2.681865500000000027e-02,-2.459911700000000020e-02,-4.601049100000000058e-02,6.770732999999999613e-02,-2.169683899999999901e-02,-4.004456499999999725e-02,-9.646090400000000009e-02,1.365054689999999904e-01,4.285190900000000053e-02,5.714465600000000201e-02,-9.999656499999999559e-02,2.352793300000000087e-02,5.979384599999999772e-02,-8.332177899999999859e-02,4.081183199999999928e-02,5.918816799999999934e-02,-1.000000000000000056e-01
-4.019999999999999962e-02,4.418888399999999772e-02,-4.013217000000000347e-03,3.890333000000000159e-03,-4.094015000000000327e-03,2.036820000000000058e-04,-7.487973000000000198e-03,7.369100100000000597e-02,-6.620302799999999710e-02,-2.459572200000000042e-02,-1.842664700000000086e-02,4.302236799999999833e-02,-1.085730000000000056e-04,7.116976099999999805e-02,-7.106118799999999736e-02,-2.066617399999999896e-02,3.818450899999999842e-02,-1.751833499999999946e-02,-6.315692500000000265e-02,1.986681000000000124e-03,6.117024399999999862e-02,4.274578300000000247e-02,5.725421700000000308e-02,-1.000000000000000056e-01,3.134327299999999789e-02,6.568827700000000325e-02,-9.703154899999999472e-02,3.260117800000000149e-02,6.739882199999999712e-02,-1.000000000000000056e-01
